,id,date,likes,retweet,reply,tweet
611,1287120868632670208,2020-07-25 20:21:43+00:00,104655,10449,2733,I need me and Rih to have Jay open every one of our albums out of respect and lineage and Drake and Nikki have Wayne open every one of they albums  ...Wayne 🐐🐐🐐 triple goat #2020VISUON    Yeah spelled rong
612,1287118566765068289,2020-07-25 20:12:34+00:00,108395,10311,1998,PIANO TRAP LIL WAYNE👽👽👽🔥🔥🔥🕊🕊🕊🛸🛸🛸
613,1287090601024872448,2020-07-25 18:21:26+00:00,2323,396,149,@tuckercarlson @davidwebb https://t.co/DdVZcAWSuB
614,1287090600248930305,2020-07-25 18:21:26+00:00,126778,11722,14731,I CAN BEAT BIDEN OFF OF WRITE INS #2020VISION
615,1287090599246479360,2020-07-25 18:21:26+00:00,85477,7391,4831,I will beat Biden off of write ins #2020VISION
616,1287086993034207238,2020-07-25 18:07:06+00:00,36368,1804,1365,"NW YZY TM MMBR TNA FRY #2020VISION 

New YEEZY team member Tina Frey  ⁦@tinafreydesigns⁩  office https://t.co/2IpLQBc3Uw"
617,1287062191342882816,2020-07-25 16:28:33+00:00,87920,5712,2767,Skating in Tina Frey’s studio https://t.co/xGS6w2TDG0
618,1286843340005052417,2020-07-25 01:58:55+00:00,90171,5239,4527,DD &amp; JB discussing the new spray foam wall prototypes on the YZY campus https://t.co/NmR0ZGjm2I
619,1286156764681875456,2020-07-23 04:30:42+00:00,47387,2293,2112,YZY team loves Proctor Matthews Architects ‘Africa Heart’ bio dome 🛸 https://t.co/2tHT0mwhtQ
620,1286136642718162945,2020-07-23 03:10:45+00:00,107432,4488,2111,YZY TEAM https://t.co/jdMZXvDoIr
621,1285825331991949314,2020-07-22 06:33:43+00:00,152341,13224,8829,Says the future president
622,1285813679510843394,2020-07-22 05:47:25+00:00,43175,3245,1866,DND: WTH CHLD this Friday https://t.co/i8uhTor9E2
623,1285811409721282561,2020-07-22 05:38:23+00:00,41108,3643,1368,The Mars Volta we need to finish the album https://t.co/oA5cc7pyhb
624,1285804447193432064,2020-07-22 05:10:43+00:00,40420,2497,1028,Miss my friend Paul https://t.co/AWDnrSUZ3v
625,1285785408010252289,2020-07-22 03:55:04+00:00,76480,7751,2130,DONDA: WITH CHILD new album and movie this Friday https://t.co/eHX1vGm5C2
626,1285734366207934464,2020-07-22 00:32:15+00:00,36302,1982,1762,TH FTR IS CMNG PRMS N JSS NM 🕊 https://t.co/UgOOsMizry
627,1285665513851494402,2020-07-21 19:58:39+00:00,47053,2244,1416,THANK YOU 88 MNOP FOR JOINING ME AT OUR RANCH IN CODY     IT’S SO GOOD TO HAVE REAL ONES AROUND       Oh AND THEY BOTH WEARING ORANGE https://t.co/qaAwQjvC3O
628,1285627821424087040,2020-07-21 17:28:53+00:00,270747,30884,6314,THANK YOU DAVE FOR HOPPING ON A JET TO COME SEE ME DOING WELL       DAVE YOU ARE A GOD SEND AND A TRUE FRIEND    ALL LOVE 🕊 https://t.co/ddLA0E9eLK
629,1285433509142650881,2020-07-21 04:36:45+00:00,250586,37855,8898,DONDA  coming this Friday https://t.co/HGibF3PHYf
630,1285420423056748546,2020-07-21 03:44:45+00:00,449146,42464,17595,Ima focus on the music now
631,1285402531384836101,2020-07-21 02:33:39+00:00,65193,6643,3787,Righteous indignation https://t.co/u6fM1uw7pY
632,1285401653454069761,2020-07-21 02:30:10+00:00,161733,13184,5987,West children will never do playboy  west https://t.co/HkhaDSFGxD
633,1284876229837914112,2020-07-19 15:42:19+00:00,47947,3450,2949,#2020VISION https://t.co/XqoTp6UQCE
634,1284874130236428288,2020-07-19 15:33:59+00:00,82929,6986,2100,THE WEST WING #2020VISION https://t.co/QvhgIzJCcv
635,1284599234088427520,2020-07-18 21:21:38+00:00,30077,2796,4242,"Hi guys please sign up to put me on the ballot in South Carolina at any of these locations     You can also sign up at the website

https://t.co/ZURvTEW9ee https://t.co/3rV5ujExPm"
636,1284578673467645959,2020-07-18 19:59:56+00:00,22862,1054,660,FNT https://t.co/5rXJPLiJF4
637,1284576380659789824,2020-07-18 19:50:50+00:00,34870,1786,692,FONT LIFE https://t.co/pzv5nEMqsf
638,1284539173114789888,2020-07-18 17:22:59+00:00,28874,1355,794,RMN NMRLS https://t.co/ybtKcCUTkW
639,1284529664879259648,2020-07-18 16:45:12+00:00,16745,676,360,https://t.co/2TYw2V4tII
640,1284527324109500416,2020-07-18 16:35:54+00:00,18897,948,538,FTR FNTS https://t.co/WirvvfcyUS
641,1284525550908788736,2020-07-18 16:28:51+00:00,24436,1234,797,Hand designing a 2020 future font FTR FNT https://t.co/URhYpTLfSt
642,1284363338541985794,2020-07-18 05:44:16+00:00,40171,2215,617,YZY GAP going yaezeeeee https://t.co/MwIv4546gU
643,1284334571752837120,2020-07-18 03:49:58+00:00,38888,4149,3042,"If you're a voter in South Carolina, please sign this petition to place me on the ballot   Sponsored by Ye  2020 

https://t.co/ZURvTEW9ee https://t.co/Z9tdq0eG9c"
644,1284188722611675136,2020-07-17 18:10:25+00:00,38994,1844,566,Artist and Art curator Federico Spadoni looking at a North West invention https://t.co/CYMCoaOiXm
645,1284110729075810304,2020-07-17 13:00:30+00:00,50589,4640,675,Captain Kirk BLDNG TH FTR https://t.co/i1qwY79Zza
646,1284109928001486849,2020-07-17 12:57:19+00:00,42191,5453,675,Trust God https://t.co/FPIgrxWfLk
647,1284109574522277888,2020-07-17 12:55:54+00:00,53276,5116,656,Ju Delgato on the YZY FTR team https://t.co/Bj8JwlJtiX
648,1284107908016304129,2020-07-17 12:49:17+00:00,32876,1866,420,TJ Lewis Navajo from Mountain View Pinedale New Mexico     A leader working with the YZY FTR team https://t.co/lwEgUwwNcF
649,1284029914014859272,2020-07-17 07:39:22+00:00,174570,18810,3590,2020 https://t.co/STFPIFuthm
650,1283934505602969600,2020-07-17 01:20:15+00:00,85343,7730,1297,@ YZY GAP fitting https://t.co/XHUJOY66dk
651,1283206703706669056,2020-07-15 01:08:13+00:00,41519,1903,1108,Sanaa chair is good https://t.co/MgUsbt3FPx
652,1283206503487492096,2020-07-15 01:07:25+00:00,29457,1391,618,https://t.co/2NCB5XwuCH
653,1283206425930616836,2020-07-15 01:07:07+00:00,136956,8115,3257,Love this chair https://t.co/IKZZbtwB8N
654,1283206295659728896,2020-07-15 01:06:36+00:00,43261,2133,496,@ the Sanaa architecture office 2 years ago https://t.co/ffQdLLSh6g
655,1283114663455203328,2020-07-14 19:02:29+00:00,94358,7178,1274,"Blessings from one of my heroes, The incredible alien level Dennis Rodman! https://t.co/gyL1f02VbH"
656,1281808012689244160,2020-07-11 04:30:19+00:00,62852,3711,1587,YEEZY SOUND ROSTER PROPOSAL https://t.co/RugGSTcY66
657,1281591976203345922,2020-07-10 14:11:52+00:00,55162,6423,912,https://t.co/jpGSshWEqY       My boys Cudi and Eminem going crazy on this 🔥🔥🔥
658,1281591208813506561,2020-07-10 14:08:49+00:00,141941,7573,2124,https://t.co/SLrt8OpuDi
659,1281335738827710466,2020-07-09 21:13:40+00:00,64653,9734,2594,"To vote click below 

https://t.co/LRJ8hC5rGi

#2020VISION https://t.co/MJOVGYYYvQ"
660,1281014045605269505,2020-07-08 23:55:23+00:00,163723,5915,1490,❤️ https://t.co/CvTcUmPaPV
661,1281013814503395334,2020-07-08 23:54:28+00:00,111267,4202,778,❤️ https://t.co/pgjPldA49N
662,1281012525698551808,2020-07-08 23:49:20+00:00,127349,5521,1260,❤️ https://t.co/6IVUqtYpHD
663,1280876216178835456,2020-07-08 14:47:42+00:00,228114,12761,1969,❤️ https://t.co/h5wJyt6upn
664,1279795012402688000,2020-07-05 15:11:23+00:00,153698,12042,3614,YZY SHLTRS in process #2020VISION https://t.co/dWGiYZIEJY
665,1279575273365594112,2020-07-05 00:38:13+00:00,1079515,247509,98501,"We must now realize the promise of America by trusting God, unifying our vision and building our future. I am running for president of the United States 🇺🇸! #2020VISION"
666,1278408410904629252,2020-07-01 19:21:31+00:00,502186,60903,4226,https://t.co/wJLvIufr2u https://t.co/PfQENqgGou
667,1278393456377896960,2020-07-01 18:22:06+00:00,68182,7130,1098,new joint w ty https://t.co/E95eZMWJki
668,1278353774671802369,2020-07-01 15:44:25+00:00,788012,101991,8893,When you go to your boys house and you’re both wearing orange 🍊 https://t.co/IyPOdEKaVY
669,1277964735887978499,2020-06-30 13:58:31+00:00,147809,33494,2810,"WASH US IN THE BLOOD FEATURING TRAVIS SCOTT

DIRECTED BY ARTHUR JAFA

MIXED BY DR. DRE

VIDEO PREMIERING NOW

https://t.co/0Gaz0gQJsM https://t.co/p40oonv14Z"
670,1277779766855245827,2020-06-30 01:43:31+00:00,44706,6322,869,"WASH US IN THE BLOOD COVER BY ARTHUR JAFA

https://t.co/Oqvrhku0QE

VIDEO TOMORROW 10 AM EDT

#WESTDAYEVER https://t.co/FPOIMwKXwm"
671,1277766033844121601,2020-06-30 00:48:56+00:00,143836,12635,7894,"I am so proud of my beautiful wife Kim Kardashian West for officially becoming a billionaire 

You’ve weathered the craziest storms and now God is shining on you and our family 

So blessed this is still life 
So I made you this still life

We love you so much https://t.co/Vvtgzodnah"
672,1277630262248198144,2020-06-29 15:49:26+00:00,92118,18596,2222,"KANYE WEST
ARTHUR JAFA
PROJECT 02
WASH US IN THE BLOOD
FROM THE FORTHCOMING ALBUM GOD'S COUNTRY

TODAY

STILL #WESTDAYEVER https://t.co/QgjqDQjQdS"
673,1276669716975759362,2020-06-27 00:12:34+00:00,49870,8247,1169,"UNRELEASED SPACESHIP VIDEO WITH GLC AND CONS

THIS IS WHAT WE DREAMED OF BACK THEN

https://t.co/Zdywsuyuld

#WESTDAYEVER"
674,1276643665365159941,2020-06-26 22:29:03+00:00,68342,5431,979,"GAP STOCK SURGES 42 PERCENT 
MEANWHILE

#WESTDAYEVER https://t.co/JcQwNQx2m4"
675,1276636607672733703,2020-06-26 22:01:00+00:00,46885,4540,4579,"YEEZY FOAM RUNNER MADE IN USA NOW AVAILABLE

https://t.co/xutW8Q85QQ

#WESTDAYEVER https://t.co/zP8FSKaW9c"
676,1276626756481552384,2020-06-26 21:21:51+00:00,123120,14560,1728,"IM SORRY DOCTOR DRE I SPILT THESE THREE DROPS OF ORANGE JUICE MIXED WITH UUUUUUM WHILE WE WERE FINISHING OUR FIRST PROJECT

#WESTDAYEVER https://t.co/trrd6LT3QJ"
677,1276609661047898112,2020-06-26 20:13:56+00:00,25681,3327,427,"NICK KNIGHT YZY SPLY DOC

SITE COMING SOON

https://t.co/grE56BN9Nm

#WESTDAYEVER"
678,1276596267246931975,2020-06-26 19:20:42+00:00,62292,10118,687,"KIDS SEE GHOSTS ANIMATED SHOW PREVIEW WITH MY BROTHERS @KIDCUDI @TAKASHIPOM
 
#WESTDAYEVER https://t.co/Od2TifJhSx"
679,1276538686595895297,2020-06-26 15:31:54+00:00,102426,17962,2097,"YZY GAP BEGINS
MOWALOLA JOINS AS YZY GAP DESIGN DIRECTOR
KSG CARTOON MURAKAMI CUDI
JESUS IS KING FILM ON APPLE JAMES TURRELL
YZY SPLY DOC NICK KNIGHT
FOAM RUNNER RELEASE MADE IN USA
JESUS IS KING DR. DRE VERSION
WASH US IN THE BLOOD VIDEO ARTHUR JAFA
#WESTDAYEVER"
680,1276495666781528066,2020-06-26 12:40:57+00:00,196952,33306,2964,YEEZY AND GAP FORM PARTNERSHIP #WESTDAYEVER https://t.co/NyxgfYTjJM
681,1276462079625445382,2020-06-26 10:27:29+00:00,119108,16486,2067,#WESTDAYEVER https://t.co/ASMwbx7T2o
682,1234582275154563072,2020-03-02 20:52:06+00:00,45888,6248,5422,"YEEZY SEASON 8 STARTING NOW

https://t.co/C5AFxoxfnM
https://t.co/CdZS4OLXqB"
683,1227677603365961728,2020-02-12 19:35:24+00:00,17811,1494,1689,"Sunday Service Experience

Credit Union 1 Arena, Chicago 
  
Sunday February 16th 2pm

https://t.co/yI8zxMASmh"
684,1225196178016391168,2020-02-05 23:15:06+00:00,109744,7003,1563,Family https://t.co/vVQO68atHr
685,1222226754422460416,2020-01-28 18:35:40+00:00,14069,1302,673,"Sunday Service Experience

Bayfront Amphitheatre Miami
  
Sunday February 2nd 11am

https://t.co/tcAKX5sR92"
686,1221558611320528896,2020-01-26 22:20:43+00:00,833942,115247,1810,"Kobe, We love you brother

We’re praying for your family and appreciate the life you’ve lived and all the inspiration you gave https://t.co/pxbgLOOmpY"
687,1212974525781925888,2020-01-03 05:50:37+00:00,168007,12833,2541,happy new decade from the ranch https://t.co/7XhVVBEG4I
688,1209932934351904773,2019-12-25 20:24:25+00:00,80283,16295,1859,https://t.co/S6LFIK5KDv https://t.co/siQxZHOXSs
689,1208548866104020992,2019-12-22 00:44:38+00:00,40919,2163,682,quilted velour angel wings https://t.co/JkyL345RpR
690,1207857468946055168,2019-12-20 02:57:16+00:00,11543,634,352,Meg Webster sketch https://t.co/Zil1KvybtI
691,1207857283054489600,2019-12-20 02:56:31+00:00,16902,903,456,Vanessa Beecroft sketch https://t.co/Gtqhras6eh
692,1207857007274811393,2019-12-20 02:55:26+00:00,14571,987,278,https://t.co/UeEZAPlB4v
693,1207856904350781441,2019-12-20 02:55:01+00:00,10495,766,213,https://t.co/FqO1I64MFz
694,1207856606441922560,2019-12-20 02:53:50+00:00,8561,550,229,https://t.co/Rdc5ZmHFrR
695,1207761394847768576,2019-12-19 20:35:30+00:00,24882,3278,512,https://t.co/rQqaz94gfy
696,1207057626317541377,2019-12-17 21:58:58+00:00,25990,2089,604,https://t.co/r3Ze9AoS7w
697,1200097229446365184,2019-11-28 17:00:50+00:00,33919,8304,1006,https://t.co/CgPA4U0Wqo
698,1199769193966493696,2019-11-27 19:17:21+00:00,46623,4582,856,https://t.co/fIHtyy3OMy
699,1198796720471064577,2019-11-25 02:53:05+00:00,18181,1766,862,https://t.co/YuBbMweeeG
700,1198796577411698688,2019-11-25 02:52:31+00:00,11397,996,286,https://t.co/mkKFKNaCI0
701,1198796300151508992,2019-11-25 02:51:25+00:00,10030,805,240,https://t.co/JFvwOn7rKz
702,1198796113534275584,2019-11-25 02:50:40+00:00,11608,976,370,https://t.co/rUoN7xv6L3
703,1198795888107212800,2019-11-25 02:49:46+00:00,8894,720,188,https://t.co/WEZSYGCkUr
704,1198795643466047488,2019-11-25 02:48:48+00:00,11058,939,230,https://t.co/njow7ocGDu
705,1198795415153344513,2019-11-25 02:47:54+00:00,9113,735,180,https://t.co/kPNEdWFc6m
706,1198795160055771136,2019-11-25 02:46:53+00:00,9437,832,236,https://t.co/ZS5lIHZwEJ
707,1198794902387085312,2019-11-25 02:45:51+00:00,12666,1284,310,https://t.co/f7De3vYAXY
708,1198794626766901249,2019-11-25 02:44:46+00:00,8913,720,199,https://t.co/gruZHfCJkM
709,1198794216924516353,2019-11-25 02:43:08+00:00,18361,1677,407,https://t.co/87tzdlkeUv
710,1198792093239373829,2019-11-25 02:34:42+00:00,43321,3829,1007,reading from the book of Daniel https://t.co/GHmLTWa7iS
711,1198776378809700353,2019-11-25 01:32:15+00:00,102040,5280,845,Fam pulling up https://t.co/8BLUQubN4B
712,1198770434134573056,2019-11-25 01:08:38+00:00,35909,3878,923,https://t.co/IBOwJjgKai
713,1198480134874906629,2019-11-24 05:55:05+00:00,25490,1409,422,Vanessa Beecroft 11 24 19 https://t.co/y0lKkLVo60
714,1196524372044861440,2019-11-18 20:23:35+00:00,303541,55977,6889,Ye and Dre Jesus is King Part II coming soon. https://t.co/wTKFgXQQXQ
715,1196204600090513408,2019-11-17 23:12:55+00:00,40805,4445,1125,Invite artwork by Nick Knight https://t.co/U7IBqe1Gxk
716,1192879201176539136,2019-11-08 18:58:58+00:00,70257,11176,1813,"""FOLLOW GOD"" 

https://t.co/e3SRwWExir https://t.co/Pqy7qvc0aB"
717,1191012127353397251,2019-11-03 15:19:53+00:00,25837,2564,1271,"“JESUS IS KING”
Sunday Service Experience
The Forum Los Angeles Today

https://t.co/Xu4WGECVsT https://t.co/xci1nkfjVt"
718,1190016025506377728,2019-10-31 21:21:44+00:00,51107,6051,1632,"“JESUS IS KING”

https://t.co/OqvrhkLBIc https://t.co/E0JZJH3fwU"
719,1188515784810582016,2019-10-27 18:00:19+00:00,46435,5239,1837,"JESUS IS KING
SUNDAY SERVICE EXPERIENCE
NOON PT LIVESTREAM
https://t.co/pJr7fEIN9S https://t.co/ykxoeG7qv8"
720,1187599352820224000,2019-10-25 05:18:44+00:00,321778,43338,13109,"To my fans

Thank you for being loyal &amp; patient

We are specifically fixing mixes on “Everything We Need” “Follow God” &amp; “Water”  
 
We not going to sleep until this album is out!"
721,1187498353698856962,2019-10-24 22:37:24+00:00,241601,60502,8018,"“JESUS IS KING”
      Midnight https://t.co/EMYldzBXCU"
722,1186149413846052864,2019-10-21 05:17:12+00:00,377943,100699,11483,"“JESUS IS KING”
    OCT 25th https://t.co/Ug4ghlQYk7"
723,1080212949464043520,2019-01-01 21:23:31+00:00,117055,14842,13082,One of my favorite of many things about what the Trump hat represents to me is that people can’t tell me what to do because I’m black
724,1080211582955663360,2019-01-01 21:18:05+00:00,293487,53921,6431,Spoke with Joe Rogan    Podcast coming soon🔥🔥🔥
725,1080209800846176256,2019-01-01 21:11:00+00:00,83086,8225,4926,From now on I’m performing with my mutherfucking hat on 🐉🐉🐉
726,1080206642040340481,2019-01-01 20:58:27+00:00,65029,17529,1447,Love everyone      Start the year clean      Just be     All love
727,1080203006539227138,2019-01-01 20:44:00+00:00,66496,9552,2503,2024
728,1080202575905845248,2019-01-01 20:42:17+00:00,22760,4494,1100,Free thought
729,1080200886834495488,2019-01-01 20:35:35+00:00,64389,8711,2352,We will change the world.  God is on my side. I am a Christian. I am a tax payer. I am myself. God is with us.
730,1080200583410110464,2019-01-01 20:34:22+00:00,25874,5990,867,Love everyone
731,1080200391906578433,2019-01-01 20:33:37+00:00,63211,9044,5802,Blacks are 90% Democrats     That sounds like control to me 🤔
732,1080200209253068800,2019-01-01 20:32:53+00:00,51180,9472,1953,They will not program me
733,1080199931338485760,2019-01-01 20:31:47+00:00,11885,1405,537,Just so in 2019 you know where I stand
734,1080199461001809921,2019-01-01 20:29:55+00:00,14186,2489,994,🐉🐉🐉
735,1080199325295071233,2019-01-01 20:29:22+00:00,110173,20502,12740,Trump all day
736,1080176862087700481,2019-01-01 19:00:07+00:00,112232,41396,1174,Keep moving forward
737,1079895517675454465,2019-01-01 00:22:09+00:00,69473,5143,358,Yeezy winter campaign 😂😂😂 https://t.co/wR6401unNW
738,1079892827247542273,2019-01-01 00:11:28+00:00,50103,5251,822,2019 we going in     Always remember we did five albums in a row       I love making music     We always feel the love
739,1079834628863680513,2018-12-31 20:20:12+00:00,51899,12225,906,Love everyone
740,1079834295730987008,2018-12-31 20:18:53+00:00,23774,5308,454,If something’s on my mind and spirit I let it out
741,1079833972014645248,2018-12-31 20:17:35+00:00,104133,25945,1273,Tweeting is legal and also therapeutic
742,1079833882113990656,2018-12-31 20:17:14+00:00,12532,1717,280,See when you care about your family you don’t let no man push you to do nothing that could risk your freedom
743,1079833477808148480,2018-12-31 20:15:38+00:00,386676,154541,3903,If I got any cooler I would freeze to death
744,1079833398384910338,2018-12-31 20:15:19+00:00,19116,4565,283,I ain’t never followed anyone else’s methods     I ain’t trying to be cool
